,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
480,480,548,climatejustice.social,We consider ourselves on the left side of the political spectrum and stand up against right wing ideologies.,we consider ourselves on the left side of the political spectrum and stand up against right wing ideologies,English,we consider ourselves on the left side of the political spectrum and stand up against right wing ideologies,informal,0.9274932742118835,Promotion,Promotion
481,481,549,climatejustice.social,"We believe the Fediverse should be a place for respectful discourse and we stand against harassment, trolling and spam.",we believe the fediverse should be a place for respectful discourse and we stand against harassment trolling and spam,English,we believe the fediverse should be a place for respectful discourse and we stand against harassment trolling and spam,informal,0.6364587545394897,Promotion,Promotion
482,482,550,climatejustice.social,"We stand up for peace and against violence, oppression and authoritarianism.",we stand up for peace and against violence oppression and authoritarianism,English,we stand up for peace and against violence oppression and authoritarianism,informal,0.9797755479812622,Promotion,Promotion
483,483,551,climatejustice.social,We stand behind the science and against fake-news & propaganda.,we stand behind the science and against fakenews propaganda,English,we stand behind the science and against fakenews propaganda,informal,0.9905130863189697,Promotion,Promotion
484,484,552,climatejustice.social,"Also, we stick to Austrian and EU law and we don't post pornography.",also we stick to austrian and eu law and we dont post pornography,English,also we stick to austrian and eu law and we dont post pornography,informal,0.9975684285163879,Other,Other
485,485,553,climatejustice.social,"Principles, rules and guidelines may change at any time and sanctions may be applied according to rules that have not been written yet at that time, but of course never without justification. Appeal is always possible.",principles rules and guidelines may change at any time and sanctions may be applied according to rules that have not been written yet at that time but of course never without justification appeal is always possible,English,principles rules and guidelines may change at any time and sanctions may be applied according to rules that have not been written yet at that time but of course never without justification appeal is always possible,formal,0.9468204975128174,Legal,Legal
486,486,554,mastodon.online,"Transphobic behavior such as intentional misgendering and deadnaming is strictly prohibited. Promotion of ""conversion therapy"" is strictly prohibited. Criticism of governments and religions is permissible unless being used as a proxy for discrimination.",transphobic behavior such as intentional misgendering and deadnaming is strictly prohibited promotion of conversion therapy is strictly prohibited criticism of governments and religions is permissible unless being used as a proxy for discrimination,English,transphobic behavior such as intentional misgendering and deadnaming is strictly prohibited promotion of conversion therapy is strictly prohibited criticism of governments and religions is permissible unless being used as a proxy for discrimination,formal,0.9970786571502686,Information/Explanation,Information/Explanation
487,487,555,mastodon.online,"This includes content that is particularly provocative even if it may not show specific body parts, as well as dead bodies, bloody injuries, and other gore. Particularly obscene content may be prohibited entirely. Profile pictures and header images may not contain sexually explicit or violent media.",this includes content that is particularly provocative even if it may not show specific body parts as well as dead bodies bloody injuries and other gore particularly obscene content may be prohibited entirely profile pictures and header images may not contain sexually explicit or violent media,English,this includes content that is particularly provocative even if it may not show specific body parts as well as dead bodies bloody injuries and other gore particularly obscene content may be prohibited entirely profile pictures and header images may not contain sexually explicit or violent media,formal,0.9981010556221008,Legal,Legal
488,488,556,mastodon.online,"Calling for people or groups to be assassinated, murdered, or attacked physically is strictly prohibited. Support for violent groups or events is prohibited.",calling for people or groups to be assassinated murdered or attacked physically is strictly prohibited support for violent groups or events is prohibited,English,calling for people or groups to be assassinated murdered or attacked physically is strictly prohibited support for violent groups or events is prohibited,formal,0.9968323111534119,Legal,Legal
489,489,557,mastodon.online,Repeat attempts to communicate with users who have blocked you or creation of accounts solely to harass or insult individuals is strictly prohibited. Coordinated activity to attack other users is prohibited. Posting of private personal information about others is prohibited.,repeat attempts to communicate with users who have blocked you or creation of accounts solely to harass or insult individuals is strictly prohibited coordinated activity to attack other users is prohibited posting of private personal information about others is prohibited,English,repeat attempts to communicate with users who have blocked you or creation of accounts solely to harass or insult individuals is strictly prohibited coordinated activity to attack other users is prohibited posting of private personal information about others is prohibited,formal,0.998417854309082,Legal,Legal
490,490,558,mastodon.online,"False and misleading information and links from low-quality sources may not be posted, especially if they are likely to mislead or confuse others or endanger their safety.",false and misleading information and links from lowquality sources may not be posted especially if they are likely to mislead or confuse others or endanger their safety,English,false and misleading information and links from lowquality sources may not be posted especially if they are likely to mislead or confuse others or endanger their safety,formal,0.868839681148529,Legal,Legal
491,491,559,mastodon.online,"Content created by others must clearly provide a reference to the author, creator, or source. For adult content, this should include performers. Accounts may not solely post AI-generated content.",content created by others must clearly provide a reference to the author creator or source for adult content this should include performers accounts may not solely post aigenerated content,English,content created by others must clearly provide a reference to the author creator or source for adult content this should include performers accounts may not solely post aigenerated content,formal,0.998551070690155,Legal,Legal
492,492,560,kolektiva.social,"No racism, misogyny, homo/transphobia, ableism or other oppressive behaviour. ",no racism misogyny homotransphobia ableism or other oppressive behaviour,English,no racism misogyny homotransphobia ableism or other oppressive behaviour,informal,0.9963068962097168,Information/Explanation,Information/Explanation
493,493,561,kolektiva.social,No right wing bullshit and no authoritarian left wing apologetics. ,no right wing bullshit and no authoritarian left wing apologetics,English,no right wing bullshit and no authoritarian left wing apologetics,informal,0.9975799322128296,Opinion/Argumentation,Opinion/Argumentation
494,494,562,kolektiva.social,No harassment.,no harassment,non-Englsih,no harassment,informal,0.9952914714813232,Forum,Forum
495,495,563,kolektiva.social,No electoral propaganda/campaigning.,no electoral propagandacampaigning,non-Englsih,no electoral propaganda campaigning,informal,0.995073139667511,News,News
496,496,564,kolektiva.social,No misinformation or conspiracy theories.,no misinformation or conspiracy theories,English,no misinformation or conspiracy theories,informal,0.9947852492332458,Information/Explanation,Information/Explanation
497,497,565,kolektiva.social,"No promotion of capitalism, meritocracy or a commercial enterprise.",no promotion of capitalism meritocracy or a commercial enterprise,non-Englsih,no promotion of capitalism meritocracy or a commercial enterprise,informal,0.9507684111595154,Information/Explanation,Information/Explanation
498,498,566,kolektiva.social,No spam.,no spam,non-Englsih,no spam,informal,0.9944080114364624,Forum,Forum
499,499,567,kolektiva.social,No sexualized images without consent.,no sexualized images without consent,English,no sexualized images without consent,informal,0.960857629776001,Information/Explanation,Information/Explanation
500,500,568,kolektiva.social,No glorification of nation states or militarism.,no glorification of nation states or militarism,English,no glorification of nation states or militarism,informal,0.9969592094421387,Information/Explanation,Information/Explanation
501,501,569,kolektiva.social,"Propaganda from the USSR, CCP, or DPRK is not allowed.",propaganda from the ussr ccp or dprk is not allowed,English,propaganda from the ussr ccp or dprk is not allowed,informal,0.9974656105041504,Other,Other
502,502,570,c.im,"Respect the laws of the Netherlands and the Isle of Man, including those related to hate speech and defamation.",respect the laws of the netherlands and the isle of man including those related to hate speech and defamation,English,respect the laws of the netherlands and the isle of man including those related to hate speech and defamation,informal,0.9018498659133911,Legal,Legal
503,503,571,c.im,"Threatening, abusive, intolerant or illegal behavior may lead to moderation and/or further measures. We have a zero tolerance approach to racism, sexism, homophobia and transphobia. Moderation decisions are final. ",threatening abusive intolerant or illegal behavior may lead to moderation andor further measures we have a zero tolerance approach to racism sexism homophobia and transphobia moderation decisions are final,English,threatening abusive intolerant or illegal behavior may lead to moderation andor further measures we have a zero tolerance approach to racism sexism homophobia and transphobia moderation decisions are final,formal,0.951290488243103,Information/Explanation,Information/Explanation
504,504,572,c.im,"The Content Warning flag should be used for NSFW content, and NSFW media should be marked as sensitive.",the content warning flag should be used for nsfw content and nsfw media should be marked as sensitive,English,the content warning flag should be used for nsfw content and nsfw media should be marked as sensitive,informal,0.9723635911941528,Instruction,Instruction
505,505,573,c.im,"Account registrations are monitored and accounts considered spam (including commercial advertising, political campaigning/propaganda, duplicate accounts or impersonating legal entities) will be moderated or removed.",account registrations are monitored and accounts considered spam including commercial advertising political campaigningpropaganda duplicate accounts or impersonating legal entities will be moderated or removed,English,account registrations are monitored and accounts considered spam including commercial advertising political campaigningpropaganda duplicate accounts or impersonating legal entities will be moderated or removed,formal,0.9938845038414001,Legal,Legal
506,506,574,c.im,Do not harass or bully other users.,do not harass or bully other users,English,do not harass or bully other users,informal,0.9852927327156067,Promotion,Promotion
507,507,575,c.im,Do not share illegal or copyrighted content.,do not share illegal or copyrighted content,English,do not share illegal or copyrighted content,informal,0.9079030156135559,Legal,Legal
508,508,576,c.im,Do not spam or engage in any form of malicious activity.,do not spam or engage in any form of malicious activity,English,do not spam or engage in any form of malicious activity,formal,0.850658655166626,Legal,Legal
509,509,577,c.im,"Keep discussions civil and respectful, and refrain from using derogatory language or engaging in personal attacks.",keep discussions civil and respectful and refrain from using derogatory language or engaging in personal attacks,English,keep discussions civil and respectful and refrain from using derogatory language or engaging in personal attacks,formal,0.9516326189041138,Legal,Legal
510,510,578,c.im,Do not reveal personal information about other people without their consent.,do not reveal personal information about other people without their consent,English,do not reveal personal information about other people without their consent,formal,0.9028159976005554,Legal,Legal
511,511,579,c.im,Use appropriate tags and content warnings when posting potentially sensitive or triggering content.,use appropriate tags and content warnings when posting potentially sensitive or triggering content,English,use appropriate tags and content warnings when posting potentially sensitive or triggering content,informal,0.5829609632492065,Legal,Legal
512,512,580,c.im,"If you see a violation of these rules, report it to the moderation team.",if you see a violation of these rules report it to the moderation team,English,if you see a violation of these rules report it to the moderation team,informal,0.9710201621055603,Other,Other
513,513,581,c.im,"To use our service, you are at least 18 years old.",to use our service you are at least 18 years old,English,to use our service you are at least 18 years old,informal,0.9884099960327148,Promotion,Promotion
514,514,582,social.cologne,Treat others with respect,treat others with respect,English,treat others with respect,informal,0.9930081367492676,Legal,Legal
515,515,583,social.cologne,Use appropriate tone,use appropriate tone,non-Englsih,use appropriate tone,informal,0.7668053507804871,Instruction,Instruction
516,516,584,social.cologne,Respect privacy,respect privacy,non-Englsih,respect privacy,informal,0.9814592599868774,Promotion,Promotion
517,517,585,social.cologne,Comply with applicable law,comply with applicable law,English,comply with applicable law,informal,0.938983142375946,Legal,Legal
518,518,586,social.cologne,Avoid misinformation,avoid misinformation,English,avoid misinformation,informal,0.9528974890708923,Instruction,Instruction
519,519,587,social.cologne,No spam posts,no spam posts,non-Englsih,no spam posts,informal,0.9967216849327087,Forum,Forum
520,520,588,social.cologne,Mark sensitive content (CW),mark sensitive content cw,English,mark sensitive content cw,informal,0.9926254153251648,Instruction,Instruction
521,521,589,social.cologne,You must be older than 16 years,you must be older than 16 years,English,you must be older than 16 years,informal,0.9549005031585693,Instruction,Instruction
522,522,590,mastodon.world,"No illegal content, e.g. child pornography, solicitation of illegal services, etc…",no illegal content eg child pornography solicitation of illegal services etc,English,no illegal content eg child pornography solicitation of illegal services etc,informal,0.9941523671150208,Promotion,Promotion
523,523,591,mastodon.world,"No posts or links to content supporting, featuring, or promoting hate groups, terrorism, mass violence or calls to violence.",no posts or links to content supporting featuring or promoting hate groups terrorism mass violence or calls to violence,English,no posts or links to content supporting featuring or promoting hate groups terrorism mass violence or calls to violence,informal,0.9732253551483154,Legal,Legal
524,524,592,mastodon.world,No posts or comments supporting or promoting QAnon related content or similarly disproven conspiracy theories. Moderators have sole discretion to decide if a post violates this rule. Birds are real. The Earth is round. Get over it.,no posts or comments supporting or promoting qanon related content or similarly disproven conspiracy theories moderators have sole discretion to decide if a post violates this rule birds are real the earth is round get over it,English,no posts or comments supporting or promoting qanon related content or similarly disproven conspiracy theories moderators have sole discretion to decide if a post violates this rule birds are real the earth is round get over it,informal,0.9374483227729797,Legal,Legal
525,525,593,mastodon.world,"No posts or links featuring sexualized depictions of minors, whether photographic, written, drawn, anthropomorphic or animated.",no posts or links featuring sexualized depictions of minors whether photographic written drawn anthropomorphic or animated,English,no posts or links featuring sexualized depictions of minors whether photographic written drawn anthropomorphic or animated,formal,0.9937991499900818,Legal,Legal
526,526,594,mastodon.world,No pornography featuring depictions of rape or non-consensual violence.,no pornography featuring depictions of rape or nonconsensual violence,English,no pornography featuring depictions of rape or nonconsensual violence,informal,0.9763641953468323,Promotion,Promotion
527,527,595,mastodon.world,"A Content Warning must always be used when posting all other pornographic, erotic or NSFW content, whether photographic, written, drawn or animated.",a content warning must always be used when posting all other pornographic erotic or nsfw content whether photographic written drawn or animated,English,a content warning must always be used when posting all other pornographic erotic or nsfw content whether photographic written drawn or animated,informal,0.5023683905601501,Legal,Legal
528,528,596,mastodon.world,No racism.,no racism,non-Englsih,no racism,informal,0.9902772903442383,Information/Explanation,Information/Explanation
529,529,597,mastodon.world,"No visual content depicting executions, murder, suicide, dismemberment, visible innards, excessive gore, or charred bodies. All other violent imagery requires a Content Warning.",no visual content depicting executions murder suicide dismemberment visible innards excessive gore or charred bodies all other violent imagery requires a content warning,English,no visual content depicting executions murder suicide dismemberment visible innards excessive gore or charred bodies all other violent imagery requires a content warning,formal,0.7047345638275146,Information/Explanation,Information/Explanation
530,530,598,mastodon.world,No visual content depicting animal abuse. All other posts related to animal abuse require a Content Warning.,no visual content depicting animal abuse all other posts related to animal abuse require a content warning,English,no visual content depicting animal abuse all other posts related to animal abuse require a content warning,informal,0.9706694483757019,Forum,Forum
531,531,599,mastodon.world,No posting of malicious links.,no posting of malicious links,English,no posting of malicious links,informal,0.995404839515686,Opinion/Argumentation,Opinion/Argumentation
532,532,600,mastodon.world,No Spam (see General Guidance below).,no spam see general guidance below,non-Englsih,no spam see general guidance below,informal,0.9957650899887085,Promotion,Promotion
533,533,601,mastodon.world,"No threats, bullying or attacks on an individual or group.",no threats bullying or attacks on an individual or group,English,no threats bullying or attacks on an individual or group,informal,0.9678875803947449,Promotion,Promotion
534,534,602,mastodon.world,No encouragement or promotion of self-harm.,no encouragement or promotion of selfharm,English,no encouragement or promotion of selfharm,informal,0.9773834943771362,Legal,Legal
535,535,603,mastodon.world,No accounts that impersonate anyone else unless clearly marked as such for the purpose of parody.,no accounts that impersonate anyone else unless clearly marked as such for the purpose of parody,English,no accounts that impersonate anyone else unless clearly marked as such for the purpose of parody,informal,0.9719927906990051,Legal,Legal
536,536,604,mastodon.world,"No Hate Speech. Hate speech is defined as derogatory posts or links targeting any individual or group based on race, mental or physical disability, religion, gender identity, sex, nationality, age, class or sexual orientation.",no hate speech hate speech is defined as derogatory posts or links targeting any individual or group based on race mental or physical disability religion gender identity sex nationality age class or sexual orientation,English,no hate speech hate speech is defined as derogatory posts or links targeting any individual or group based on race mental or physical disability religion gender identity sex nationality age class or sexual orientation,informal,0.8736724257469177,Legal,Legal
537,537,605,mastodon.world,"No “shitposting” - while humorous posts are allowed, and actually encouraged, there is no place for “shitposting” here.",no shitposting while humorous posts are allowed and actually encouraged there is no place for shitposting here,English,no shitposting while humorous posts are allowed and actually encouraged there is no place for shitposting here,informal,0.9965001344680786,Forum,Forum
538,538,606,mastodon.world,"No targeted misgendering, deadnaming, or promotion of so-called ""conversion therapy"".",no targeted misgendering deadnaming or promotion of socalled conversion therapy,English,no targeted misgendering deadnaming or promotion of socalled conversion therapy,informal,0.9700430035591125,Information/Explanation,Information/Explanation
539,539,607,mastodon.world,"Banner and Avatar images must comply with the other rules, so no NSFW images etc",banner and avatar images must comply with the other rules so no nsfw images etc,English,banner and avatar images must comply with the other rules so no nsfw images etc,informal,0.9971888661384583,Forum,Forum
540,540,608,poa.st,Do not post anything that would be classified as illegal in the United States.,do not post anything that would be classified as illegal in the united states,English,do not post anything that would be classified as illegal in the united states,formal,0.5561193823814392,Instruction,Instruction
541,541,609,poa.st,"Do not post, request or threaten to post personal information or personally-identifying information (""dox""), whether it is ""publicly available"" or not. Do not post content that identifies anonymous or pseudonymous people unless they have willingly and publicly published that content themselves. The single caveat to this is users who have aggitated or gone after Fediverse, its health, Poast or it's mods or any of the above. Do not post any links to Google Docs and other known phishing or tracking websites. Creating accounts or services for the express purpose of documenting users, activities or otherwise engaging in stalking behavior will not be tolerated.",do not post request or threaten to post personal information or personallyidentifying information dox whether it is publicly available or not do not post content that identifies anonymous or pseudonymous people unless they have willingly and publicly published that content themselves the single caveat to this is users who have aggitated or gone after fediverse its health poast or its mods or any of the above do not post any links to google docs and other known phishing or tracking websites creating accounts or services for the express purpose of documenting users activities or otherwise engaging in stalking behavior will not be tolerated,English,do not post request or threaten to post personal information or personallyidentifying information dox whether it is publicly available or not do not post content that identifies anonymous or pseudonymous people unless they have willingly and publicly published that content themselves the single caveat to this is users who have aggitated or gone after fediverse its health poast or its mods or any of the above do not post any links to google docs and other known phishing or tracking websites creating accounts or services for the express purpose of documenting users activities or otherwise engaging in stalking behavior will not be tolerated,formal,0.9985930323600769,Legal,Legal
542,542,610,poa.st,Do not “fedpost”. This is defined as explicitly violent and possibly credible threats against groups or entities that the US government would classify as “protected”. What constitutes being credible is left up to the discretion of the moderation team. Context will be taken into consideration.,do not fedpost this is defined as explicitly violent and possibly credible threats against groups or entities that the us government would classify as protected what constitutes being credible is left up to the discretion of the moderation team context will be taken into consideration,English,do not fedpost this is defined as explicitly violent and possibly credible threats against groups or entities that the us government would classify as protected what constitutes being credible is left up to the discretion of the moderation team context will be taken into consideration,formal,0.9984725117683411,Legal,Legal
543,543,611,poa.st,"Spam of any kind involving posting, deleting, frivolous reports, etc. will not be tolerated.",spam of any kind involving posting deleting frivolous reports etc will not be tolerated,English,spam of any kind involving posting deleting frivolous reports etc will not be tolerated,informal,0.9964762330055237,Other,Other
544,544,612,poa.st,Creating accounts to agitate or otherwise divide the community on various topics are not tolerated.,creating accounts to agitate or otherwise divide the community on various topics are not tolerated,English,creating accounts to agitate or otherwise divide the community on various topics are not tolerated,formal,0.9818010330200195,Information/Explanation,Information/Explanation
545,545,613,poa.st,"Do not use multiple accounts to circumvent people blocking you or to evade bans, silences or other moderation measures.",do not use multiple accounts to circumvent people blocking you or to evade bans silences or other moderation measures,English,do not use multiple accounts to circumvent people blocking you or to evade bans silences or other moderation measures,formal,0.9986251592636108,Instruction,Instruction
546,546,614,poa.st,Mark your account as a bot if the majority of posting will be automated.,mark your account as a bot if the majority of posting will be automated,English,mark your account as a bot if the majority of posting will be automated,informal,0.9886123538017273,Instruction,Instruction
547,547,615,poa.st,"We do not allow accounts that are solely used to advertise a product or service. Accounts that advertise while also being an active part of the community are permitted. Unused or bot-run accounts with advertising in their profile are not permitted, even if they do not actively spam. The advertisement and/or solicitation of 18+ paysites (OnlyFans, etc) is forbidden.",we do not allow accounts that are solely used to advertise a product or service accounts that advertise while also being an active part of the community are permitted unused or botrun accounts with advertising in their profile are not permitted even if they do not actively spam the advertisement andor solicitation of 18 paysites onlyfans etc is forbidden,English,we do not allow accounts that are solely used to advertise a product or service accounts that advertise while also being an active part of the community are permitted unused or botrun accounts with advertising in their profile are not permitted even if they do not actively spam the advertisement andor solicitation of 18 paysites onlyfans etc is forbidden,formal,0.9805882573127747,Legal,Legal
548,548,616,poa.st,"Parody accounts are acceptable, however you must state in your bio that it is a parody or your account will be terminated for impersonation.",parody accounts are acceptable however you must state in your bio that it is a parody or your account will be terminated for impersonation,English,parody accounts are acceptable however you must state in your bio that it is a parody or your account will be terminated for impersonation,formal,0.9985733032226562,Legal,Legal
549,549,617,poa.st,"Keep your profile's avatar and header image ""safe for work"", since Pleroma doesn't provide the ability to mark these images as sensitive.",keep your profiles avatar and header image safe for work since pleroma doesnt provide the ability to mark these images as sensitive,English,keep your profiles avatar and header image safe for work since pleroma doesnt provide the ability to mark these images as sensitive,informal,0.9480684399604797,Instruction,Instruction
550,550,618,poa.st,It is recommended that you mark your post as sensitive when posting media with excessive blood or gore.,it is recommended that you mark your post as sensitive when posting media with excessive blood or gore,English,it is recommended that you mark your post as sensitive when posting media with excessive blood or gore,formal,0.9964784979820251,Instruction,Instruction
551,551,619,poa.st,Posting pornography is allowed under the restrictions outlined at poa.st/about,posting pornography is allowed under the restrictions outlined at poastabout,English,posting pornography is allowed under the restrictions outlined at poastabout,informal,0.9662696123123169,Legal,Legal
552,552,620,poa.st,"Do not explicity support the MAP or other pedophilic communities including beast. Acting like you molest children, even ironically, will be subject to post deletion.",do not explicity support the map or other pedophilic communities including beast acting like you molest children even ironically will be subject to post deletion,English,do not explicity support the map or other pedophilic communities including beast acting like you molest children even ironically will be subject to post deletion,formal,0.9958285689353943,Legal,Legal
553,553,621,poa.st,Repeated violations of any of the above rules may result in a ban at our discretion.,repeated violations of any of the above rules may result in a ban at our discretion,English,repeated violations of any of the above rules may result in a ban at our discretion,formal,0.6763080358505249,Legal,Legal
554,554,622,mastouille.fr,Soyez courtois et respectez les autres.,soyez courtois et respectez les autres,non-Englsih,Be courteous and respect the others,formal,0.9774128794670105,Instruction,Instruction
555,555,623,mastouille.fr,Les robots sont autorisés si leurs interactions ne sont pas excessives. ,les robots sont autorisés si leurs interactions ne sont pas excessives,non-Englsih,robots are authorized if their interactions are not excessive,formal,0.9115200638771057,Information/Explanation,Information/Explanation
556,556,624,mastouille.fr,Tout contenu ou propos illégal au regard de la loi française n'est pas autorisé.,tout contenu ou propos illégal au regard de la loi française nest pas autorisé,non-Englsih,Any content or illegal words with regard to French law is not authorized,formal,0.9977763295173645,Legal,Legal
557,557,625,mastouille.fr,Les comportements discriminatoires et harcèlements ne sont pas tolérés.,les comportements discriminatoires et harcèlements ne sont pas tolérés,non-Englsih,Discriminatory and harassment behaviors are not tolerated,formal,0.9976838827133179,News,News
558,558,626,mastouille.fr,Ne rejoignez pas l'instance dans un simple but promotionnel.,ne rejoignez pas linstance dans un simple but promotionnel,non-Englsih,Do not join Linstance for a simple promotional purpose,formal,0.997498095035553,Promotion,Promotion
559,559,627,mastouille.fr,L'usurpation d'identité est formellement interdite.,lusurpation didentité est formellement interdite,non-Englsih,identity theft is strictly prohibited,informal,0.9442546367645264,Legal,Legal
560,560,628,mastouille.fr,"Le contenu pornographique n'est pas autorisé sur cette instance, puisque nous n'avons pas la capacité d'en assurer la provenance légale et éthique.",le contenu pornographique nest pas autorisé sur cette instance puisque nous navons pas la capacité den assurer la provenance légale et éthique,non-Englsih,Pornographic content is not authorized on this body since we do not have the ability to ensure legal and ethical provenance,formal,0.9986385703086853,Legal,Legal
561,561,629,mastouille.fr,Tout contenu NSFW doit être préalablement marqué sensible.,tout contenu nsfw doit être préalablement marqué sensible,non-Englsih,Any NSFW content must be marked previously sensitive,formal,0.998643696308136,Legal,Legal
562,562,630,hessen.social,Sei immer freundlich und höflich. Behandle andere mit Respekt.,sei immer freundlich und höflich behandle andere mit respekt,non-Englsih,"Always be friendly and polite, others treat others with respect",formal,0.9810422658920288,Instruction,Instruction
563,563,631,hessen.social,"Belästige und beleidige niemanden und unterlasse persönliche Angriffe.Weder allein noch als Gruppe. Das Veröffentlichen oder die Androhung von Veröffentlichung von personen-identifizierenden Informationen (""doxing"") wird als Belästigung ausgelegt.",belästige und beleidige niemanden und unterlasse persönliche angriffeweder allein noch als gruppe das veröffentlichen oder die androhung von veröffentlichung von personenidentifizierenden informationen doxing wird als belästigung ausgelegt,non-Englsih,Harcomed and insulted no one and refrain from personal attacking winds alone as a group or the threat of publication of personal identifying information is interpreted as a harassment,formal,0.9985933899879456,Legal,Legal
564,564,632,hessen.social,"Kontaktiere keine Nutzer:innen die angegeben haben, dass sie nicht kontaktiert werden möchten.",kontaktiere keine nutzerinnen die angegeben haben dass sie nicht kontaktiert werden möchten,non-Englsih,Contact no users who have specified that they do not want to be contacted,formal,0.9972646236419678,Instruction,Instruction
565,565,633,hessen.social,"Die Nutzung oder Befürwortung von rassistischer, sexistischer, homophober, transphober, behindertenfeindlicher und anderweitig diskriminierender oder hasserfüllter Sprache wird nicht geduldet",die nutzung oder befürwortung von rassistischer sexistischer homophober transphober behindertenfeindlicher und anderweitig diskriminierender oder hasserfüllter sprache wird nicht geduldet,non-Englsih,The use or advocacy of racist sexist homophobic transpober -friendly and otherwise discriminatory or hateful language is not tolerated,formal,0.9986425042152405,Legal,Legal
566,566,634,hessen.social,"Verharmlosende oder gutheißende Inhalte zu Weißer Vorherrschaft, Antisemitismus, Transphobie oder anderen hasserfüllten Ideologien werden nicht geduldet.",verharmlosende oder gutheißende inhalte zu weißer vorherrschaft antisemitismus transphobie oder anderen hasserfüllten ideologien werden nicht geduldet,non-Englsih,Damotering or good -heating content for white predominance anti -Semitism transthobia or other hateful ideologies are not tolerated,formal,0.9984622001647949,Information/Explanation,Information/Explanation
567,567,635,hessen.social,"Nochmal ganz deutlich: Wir dulden keine nationalistische Propaganda, keine Nazi-Symbolik und keine Förderung der Ideologie des Nationalsozialismus!",nochmal ganz deutlich wir dulden keine nationalistische propaganda keine nazisymbolik und keine förderung der ideologie des nationalsozialismus,non-Englsih,Again very clearly we tolerate no nationalist propaganda no nazis symbolism and no promotion of the ideology of National Socialism,formal,0.9986592531204224,Promotion,Promotion
568,568,636,hessen.social,Poste keine pornographischen oder sexualisierten Inhalte. Dazu gehören auch Witze und Kommentare.,poste keine pornographischen oder sexualisierten inhalte dazu gehören auch witze und kommentare,non-Englsih,Posting no pornographic or sexual content includes jokes and comments,formal,0.9961453676223755,Other,Other
569,569,637,hessen.social,Halte dich an die in Deutschland geltenden Gesetze (verbietet u.a. auch gewaltverherrlichende Inhalte).,halte dich an die in deutschland geltenden gesetze verbietet ua auch gewaltverherrlichende inhalte,non-Englsih,"Hold yourself to the laws applicable in Germany, among other things, also prohibits violent content",formal,0.9986615180969238,Instruction,Instruction
570,570,638,hessen.social,"Veröffentliche keinen Spam oder kommerzielle Werbung. Kommerzielle Werbung in diesem Zusammenhang bedeutet, wenn die veröffentlichten Inhalte keinen persönlichen Bezug aufweisen und eindeutig dazu gedacht sind, direkt oder indirekt Geld zu erwirtschaften.",veröffentliche keinen spam oder kommerzielle werbung kommerzielle werbung in diesem zusammenhang bedeutet wenn die veröffentlichten inhalte keinen persönlichen bezug aufweisen und eindeutig dazu gedacht sind direkt oder indirekt geld zu erwirtschaften,non-Englsih,Publish no spam or commercial advertising commercial advertising in this context means if the published content has no personal connection and are clearly intended to generate money directly or indirectly,formal,0.9986347556114197,Legal,Legal
571,571,639,hessen.social,"Nutze Inhaltswarnungen für Posts und NSFW-Marker bei Medien im Falle von kontroversen, aufrührerischen oder triggernden Themen",nutze inhaltswarnungen für posts und nsfwmarker bei medien im falle von kontroversen aufrührerischen oder triggernden themen,non-Englsih,Use content warnings for posts and NSFW markers in the case of controversial or trigger topics in the event of controversy,formal,0.9986553192138672,Other,Other
572,572,640,hessen.social,"Keine Killerphrasen, Scheinargumente, schwarze Rhetorik oder Sophismus",keine killerphrasen scheinargumente schwarze rhetorik oder sophismus,non-Englsih,No killer phrases shine arguments black rhetoric or sophism,informal,0.7942419052124023,Promotion,Promotion
573,573,641,hessen.social,Diskutiere Moderationsentscheidungen nicht zuerst in öffentlichen Toots,diskutiere moderationsentscheidungen nicht zuerst in öffentlichen toots,non-Englsih,Do not discuss moderation decisions first in public vots,formal,0.9954982995986938,Instruction,Instruction
574,574,642,hessen.social,Nachgewiesene Falschinformationen/Fakenews (inkl. Verschwörungstheorien) sind hier unerwünscht,nachgewiesene falschinformationenfakenews inkl verschwörungstheorien sind hier unerwünscht,non-Englsih,Proven incorrect information fakews including conspiracy theories are undesirable here,formal,0.9955781102180481,Information/Explanation,Information/Explanation
575,575,643,thu.closed.social,请遵守相关法律法规，尊重他人，友善发言,请遵守相关法律法规尊重他人友善发言,non-Englsih,Please abide by relevant laws and regulations to respect others' friendly speeches,formal,0.9983243346214294,Instruction,Instruction
576,576,644,thu.closed.social,闭社禁止发布故意引战，虚假信息，歧视性言论。,闭社禁止发布故意引战虚假信息歧视性言论,non-Englsih,Closerbone prohibits the release of intentional attraction of false information discrimination statement,formal,0.9985988736152649,News,News
577,577,645,thu.closed.social,可能引起读者不适的内容应当以提示词条注明并隐藏。,可能引起读者不适的内容应当以提示词条注明并隐藏,non-Englsih,The content that may cause readers to be uncomfortable should be indicated and hidden by reminding the entry,formal,0.9985765218734741,Legal,Legal
578,578,646,pol.social,"Na serwerze obowiązują ogólne zasady Netykiety ( https://pl.wikipedia.org/wiki/Netykieta )
Zwracamy się do siebie z szacunkiem.",na serwerze obowiązują ogólne zasady netykiety httpsplwikipediaorgwikinetykieta zwracamy się do siebie z szacunkiem,non-Englsih,The server has the general principles of netiquette httpsspl wikipedia orgwikin label we turn to each other with respect,formal,0.9977565407752991,Other,Other
